date,symbol,underlier,is_spx_family,bias,right,strike,expiry,is_0dte,qty,entry_time,exit_time,hold_min,entry_px,exit_px,pnl,result,status,n_entry_fills
2021-12-08,DOCU211210C00160000,DOCU,False,bull,C,160.0,2021-12-10,False,1,2021-12-08 11:56:33,2021-12-08 12:07:54,11.3,1.0,1.72,72.0,WIN,closed,1
2021-12-08,GOOGL211210C03020000,GOOGL,False,bull,C,3020.0,2021-12-10,False,1,2021-12-08 12:34:24,2021-12-09 11:33:36,1379.2,1.55,3.0,145.0,WIN,closed,1
2021-12-08,PATH211217C00055000,PATH,False,bull,C,55.0,2021-12-17,False,2,2021-12-08 13:01:36,2021-12-14 12:41:39,8620.0,1.27,0.05,-244.0,LOSS,closed,1
2021-12-08,TSLA211210C01130000,TSLA,False,bull,C,1130.0,2021-12-10,False,1,2021-12-08 13:23:09,2021-12-08 13:38:49,15.7,3.25,2.96,-29.0,LOSS,closed,1
2021-12-09,LCID211217C00044000,LCID,False,bull,C,44.0,2021-12-17,False,1,2021-12-09 09:44:09,2021-12-09 09:50:41,6.5,1.88,1.55,-33.0,LOSS,closed,1
2021-12-09,SQ211217C00200000,SQ,False,bull,C,200.0,2021-12-17,False,1,2021-12-09 09:52:40,2021-12-09 09:55:16,2.6,2.5,2.15,-35.0,LOSS,closed,1
2021-12-09,AMC211210C00033000,AMC,False,bull,C,33.0,2021-12-10,False,2,2021-12-09 10:03:05,2021-12-09 10:05:42,2.6,0.865,0.93,13.0,WIN,closed,2
2021-12-09,SQ211217C00200000,SQ,False,bull,C,200.0,2021-12-17,False,1,2021-12-09 10:06:57,2021-12-09 11:59:51,112.9,2.54,2.0,-54.0,LOSS,closed,1
2021-12-09,AAPL211210C00180000,AAPL,False,bull,C,180.0,2021-12-10,True,1,2021-12-09 11:20:47,2021-12-10 15:56:52,1716.1,0.24,0.01,-23.0,LOSS,closed,1
2021-12-09,AAPL211210P00170000,AAPL,False,bear,P,170.0,2021-12-10,False,1,2021-12-09 11:59:24,2021-12-09 11:59:24,0.0,0.39,0.39,0.0,LOSS,unclosed,1
2021-12-09,GOOGL211210C03020000,GOOGL,False,bull,C,3020.0,2021-12-10,False,1,2021-12-09 12:07:30,2021-12-09 14:56:16,168.8,2.5,1.0,-150.0,LOSS,closed,1
2021-12-10,TSLA211210P00950000,TSLA,False,bear,P,950.0,2021-12-10,True,1,2021-12-10 10:03:38,2021-12-10 10:09:14,5.6,2.73,2.0,-73.0,LOSS,closed,1
2021-12-10,NFLX211210C00620000,NFLX,False,bull,C,620.0,2021-12-10,True,1,2021-12-10 10:08:09,2021-12-10 10:14:18,6.2,0.63,1.0,37.0,WIN,closed,1
2021-12-10,TSLA211210P00950000,TSLA,False,bear,P,950.0,2021-12-10,True,1,2021-12-10 10:11:34,2021-12-10 11:43:08,91.6,1.7,0.18,-152.0,LOSS,closed,1
2021-12-10,COST211210C00550000,COST,False,bull,C,550.0,2021-12-10,True,1,2021-12-10 10:22:04,2021-12-10 10:25:20,3.3,0.8,1.65,85.0,WIN,closed,1
2021-12-13,QCOM211217C00195000,QCOM,False,bull,C,195.0,2021-12-17,False,1,2021-12-13 09:40:23,2021-12-13 09:53:56,13.6,1.65,1.05,-60.0,LOSS,closed,1
2021-12-13,AMD211217C00140000,AMD,False,bull,C,140.0,2021-12-17,False,1,2021-12-13 09:58:23,2021-12-13 10:02:50,4.5,2.95,2.36,-59.0,LOSS,closed,1
2021-12-13,FB211217C00355000,FB,False,bull,C,355.0,2021-12-17,False,1,2021-12-13 10:14:19,2021-12-13 15:54:44,340.4,1.33,0.5,-83.0,LOSS,closed,1
2021-12-13,TSLA211217P00860000,TSLA,False,bear,P,860.0,2021-12-17,False,1,2021-12-13 10:28:43,2021-12-13 10:52:13,23.5,3.0,2.44,-56.0,LOSS,closed,1
2021-12-13,TSLA211217P00860000,TSLA,False,bear,P,860.0,2021-12-17,False,1,2021-12-13 11:21:12,2021-12-13 15:01:05,219.9,4.1,1.76,-234.0,LOSS,closed,1
2021-12-13,AMD211217P00130000,AMD,False,bear,P,130.0,2021-12-17,False,1,2021-12-13 14:56:53,2021-12-14 09:31:44,1114.8,1.33,2.3,97.0,WIN,closed,1
2021-12-13,TSLA211217C01090000,TSLA,False,bull,C,1090.0,2021-12-17,False,1,2021-12-13 15:04:03,2021-12-13 15:44:49,40.8,2.24,1.74,-50.0,LOSS,closed,1
2021-12-14,AMD211217C00135000,AMD,False,bull,C,135.0,2021-12-17,False,1,2021-12-14 09:37:30,2021-12-14 09:42:57,5.5,2.76,2.95,19.0,WIN,closed,1
2021-12-14,CVS211217C00102000,CVS,False,bull,C,102.0,2021-12-17,False,1,2021-12-14 09:39:04,2021-12-14 09:48:19,9.2,0.47,0.6,13.0,WIN,closed,1
2021-12-14,CVS211217C00102000,CVS,False,bull,C,102.0,2021-12-17,False,1,2021-12-14 09:39:04,2021-12-14 09:48:57,9.9,0.47,0.6,13.0,WIN,closed,1
2021-12-14,AMD211217C00140000,AMD,False,bull,C,140.0,2021-12-17,False,1,2021-12-14 09:45:13,2021-12-14 09:48:22,3.1,1.42,1.3,-12.0,LOSS,closed,1
2021-12-14,NVDA211217P00270000,NVDA,False,bear,P,270.0,2021-12-17,False,1,2021-12-14 09:47:09,2021-12-14 09:59:13,12.1,3.25,3.5,25.0,WIN,closed,1
2021-12-14,AMD211217P00130000,AMD,False,bear,P,130.0,2021-12-17,False,1,2021-12-14 09:52:43,2021-12-14 10:29:56,37.2,1.78,1.02,-76.0,LOSS,closed,1
2021-12-14,NVDA211217P00270000,NVDA,False,bear,P,270.0,2021-12-17,False,1,2021-12-14 10:06:00,2021-12-14 12:16:08,130.1,4.2,5.22,102.0,WIN,closed,1
2021-12-14,UBER211217C00039000,UBER,False,bull,C,39.0,2021-12-17,False,2,2021-12-14 10:20:42,2021-12-14 10:27:39,7.0,0.42,0.63,42.0,WIN,closed,1
2021-12-14,NVDA211217C00290000,NVDA,False,bull,C,290.0,2021-12-17,False,1,2021-12-14 10:25:46,2021-12-14 10:26:40,0.9,5.51,5.1,-41.0,LOSS,closed,1
2021-12-14,AMD211217C00140000,AMD,False,bull,C,140.0,2021-12-17,False,1,2021-12-14 10:28:12,2021-12-14 10:39:40,11.5,1.85,1.47,-38.0,LOSS,closed,1
2021-12-14,DIS211217P00147000,DIS,False,bear,P,147.0,2021-12-17,False,2,2021-12-14 10:46:48,2021-12-15 09:36:59,1370.2,0.67,1.25,116.0,WIN,closed,1
2021-12-14,RH211217P00510000,RH,False,bear,P,510.0,2021-12-17,False,1,2021-12-14 12:30:24,2021-12-14 13:21:38,51.2,1.5,1.0,-50.0,LOSS,closed,1
2021-12-14,F211223C00021000,F,False,bull,C,21.0,2021-12-23,False,5,2021-12-14 13:01:56,2021-12-16 09:31:57,2670.0,0.25,0.45,100.0,WIN,closed,1
2021-12-14,ORCL211217P00097000,ORCL,False,bear,P,97.0,2021-12-17,False,1,2021-12-14 14:30:36,2021-12-15 10:03:09,1172.5,0.54,0.17,-37.0,LOSS,closed,1
2021-12-15,RBLX211217P00095000,RBLX,False,bear,P,95.0,2021-12-17,False,1,2021-12-15 09:33:46,2021-12-15 09:40:38,6.9,2.87,3.8,93.0,WIN,closed,1
2021-12-15,TSLA211217P00900000,TSLA,False,bear,P,900.0,2021-12-17,False,1,2021-12-15 09:39:48,2021-12-15 09:54:19,14.5,3.5,4.5,100.0,WIN,closed,1
2021-12-15,RBLX211217P00090000,RBLX,False,bear,P,90.0,2021-12-17,False,1,2021-12-15 09:42:55,2021-12-15 09:56:39,13.7,1.72,1.05,-67.0,LOSS,closed,1
2021-12-15,MSFT211217C00335000,MSFT,False,bull,C,335.0,2021-12-17,False,1,2021-12-15 10:00:02,2021-12-15 10:28:24,28.4,1.39,1.42,3.0,WIN,closed,1
2021-12-15,TSLA211217P00870000,TSLA,False,bear,P,870.0,2021-12-17,False,1,2021-12-15 10:15:02,2021-12-15 11:37:55,82.9,2.69,4.0,131.0,WIN,closed,1
2021-12-15,ATVI211217P00057000,ATVI,False,bear,P,57.0,2021-12-17,False,12,2021-12-15 10:37:07,2021-12-15 11:08:31,31.4,0.315,0.2,-138.0,LOSS,closed,2
2021-12-15,AVGO211217P00595000,AVGO,False,bear,P,595.0,2021-12-17,False,1,2021-12-15 12:14:15,2021-12-15 13:52:57,98.7,1.1,0.72,-38.0,LOSS,closed,1
2021-12-15,RBLX211217P00090000,RBLX,False,bear,P,90.0,2021-12-17,False,1,2021-12-15 12:52:20,2021-12-15 14:10:03,77.7,1.4,1.27,-13.0,LOSS,closed,1
2021-12-15,DIS211217P00146000,DIS,False,bear,P,146.0,2021-12-17,False,2,2021-12-15 13:35:16,2021-12-15 14:19:23,44.1,0.6,0.38,-44.0,LOSS,closed,1
2021-12-15,NVDA211223C00300000,NVDA,False,bull,C,300.0,2021-12-23,False,1,2021-12-15 14:15:26,2021-12-15 14:26:14,10.8,6.0,5.4,-60.0,LOSS,closed,1
2021-12-16,FB211217C00347500,FB,False,bull,C,347.5,2021-12-17,False,1,2021-12-16 09:36:47,2021-12-16 09:52:31,15.7,1.26,1.96,70.0,WIN,closed,1
2021-12-16,RBLX211217C00105000,RBLX,False,bull,C,105.0,2021-12-17,False,2,2021-12-16 09:38:07,2021-12-16 10:07:41,29.6,1.05,0.59,-92.0,LOSS,closed,1
2021-12-16,DIS211217P00146000,DIS,False,bear,P,146.0,2021-12-17,False,4,2021-12-16 09:38:52,2021-12-16 11:31:10,112.3,0.16,0.05,-44.0,LOSS,closed,2
2021-12-16,PFE211217C00065000,PFE,False,bull,C,65.0,2021-12-17,False,10,2021-12-16 10:13:51,2021-12-16 10:53:37,39.8,0.07,0.04,-30.0,LOSS,closed,1
2021-12-16,FB211223C00355000,FB,False,bull,C,355.0,2021-12-23,False,1,2021-12-16 10:42:39,2021-12-16 15:17:30,274.9,2.45,1.03,-142.0,LOSS,closed,1
2021-12-16,FDX211217P00225000,FDX,False,bear,P,225.0,2021-12-17,False,1,2021-12-16 11:43:18,2021-12-16 11:43:18,0.0,2.2,2.2,0.0,LOSS,unclosed,1
2021-12-16,DIS211217P00146000,DIS,False,bear,P,146.0,2021-12-17,False,1,2021-12-16 12:48:58,2021-12-16 13:44:46,55.8,0.13,0.08,-5.0,LOSS,closed,1
2021-12-16,RH211217P00520000,RH,False,bear,P,520.0,2021-12-17,False,1,2021-12-16 13:13:58,2021-12-16 15:38:07,144.2,1.3,0.8,-50.0,LOSS,closed,1
2021-12-16,TSLA211217C00985000,TSLA,False,bull,C,985.0,2021-12-17,True,1,2021-12-16 13:53:55,2021-12-17 09:30:54,1177.0,3.15,0.66,-249.0,LOSS,closed,1
2021-12-16,SPY211217C00470000,SPY,True,bull,C,470.0,2021-12-17,True,1,2021-12-16 13:58:57,2021-12-17 11:02:05,1263.1,0.83,0.1,-73.0,LOSS,closed,1
2021-12-17,COST211217C00555000,COST,False,bull,C,555.0,2021-12-17,True,1,2021-12-17 09:51:26,2021-12-17 11:32:27,101.0,2.75,1.07,-168.0,LOSS,closed,1
2021-12-17,AMD211217C00143000,AMD,False,bull,C,143.0,2021-12-17,True,1,2021-12-17 09:54:58,2021-12-17 10:15:33,20.6,0.5,0.21,-29.0,LOSS,closed,1
2021-12-17,TSLA211217C00960000,TSLA,False,bull,C,960.0,2021-12-17,True,1,2021-12-17 10:12:06,2021-12-17 10:43:23,31.3,1.8,4.4,260.0,WIN,closed,1
2021-12-17,TSLA211217C00975000,TSLA,False,bull,C,975.0,2021-12-17,True,1,2021-12-17 11:28:01,2021-12-17 11:35:07,7.1,1.85,1.08,-77.0,LOSS,closed,1
2021-12-20,SPY211220C00454000,SPY,True,bull,C,454.0,2021-12-20,True,2,2021-12-20 10:29:03,2021-12-20 12:15:02,106.0,1.1,0.66,-88.0,LOSS,closed,1
2021-12-20,MSFT211223P00310000,MSFT,False,bear,P,310.0,2021-12-23,False,1,2021-12-20 11:30:45,2021-12-20 12:19:08,48.4,1.76,1.32,-44.0,LOSS,closed,1
2021-12-20,TSLA211223C01000000,TSLA,False,bull,C,1000.0,2021-12-23,False,1,2021-12-20 12:00:08,2021-12-20 15:54:54,234.8,1.75,1.2,-55.0,LOSS,closed,1
2021-12-20,NFLX211223P00555000,NFLX,False,bear,P,555.0,2021-12-23,False,3,2021-12-20 12:47:18,2021-12-20 14:06:55,79.6,1.163,0.71,-136.0,LOSS,closed,2
2021-12-20,EBAY211223P00063000,EBAY,False,bear,P,63.0,2021-12-23,False,1,2021-12-20 13:24:41,2021-12-22 09:49:20,2664.7,0.55,0.09,-46.0,LOSS,closed,1
2021-12-21,KMX211223P00110000,KMX,False,bear,P,110.0,2021-12-23,False,1,2021-12-21 09:47:17,2021-12-22 09:49:14,1442.0,0.7,0.01,-69.0,LOSS,closed,1
2021-12-21,SBUX211223C00111000,SBUX,False,bull,C,111.0,2021-12-23,False,2,2021-12-21 09:51:47,2021-12-21 11:19:03,87.3,0.47,0.56,18.0,WIN,closed,1
2021-12-21,MU211223C00090000,MU,False,bull,C,90.0,2021-12-23,False,1,2021-12-21 09:56:21,2021-12-22 09:50:38,1434.3,1.51,1.12,-39.0,LOSS,closed,1
2021-12-21,AAPL211223C00172500,AAPL,False,bull,C,172.5,2021-12-23,False,1,2021-12-21 09:58:51,2021-12-22 09:43:27,1424.6,1.35,1.72,37.0,WIN,closed,1
2021-12-21,FB211223C00330000,FB,False,bull,C,330.0,2021-12-23,False,1,2021-12-21 10:03:11,2021-12-21 11:07:44,64.5,1.8,2.79,99.0,WIN,closed,1
2021-12-21,DIS211223P00148000,DIS,False,bear,P,148.0,2021-12-23,False,1,2021-12-21 10:29:02,2021-12-21 11:10:42,41.7,0.71,0.52,-19.0,LOSS,closed,1
2021-12-21,MU211223P00086000,MU,False,bear,P,86.0,2021-12-23,False,1,2021-12-21 11:01:38,2021-12-21 11:05:02,3.4,0.55,0.49,-6.0,LOSS,closed,1
2021-12-21,COST211223C00565000,COST,False,bull,C,565.0,2021-12-23,False,2,2021-12-21 15:34:33,2021-12-22 09:50:29,1095.9,0.4,0.12,-56.0,LOSS,closed,1
2021-12-22,TSLA211223C01030000,TSLA,False,bull,C,1030.0,2021-12-23,False,1,2021-12-22 09:48:16,2021-12-22 11:05:48,77.5,3.0,5.7,270.0,WIN,closed,1
2021-12-22,RBLX211231C00120000,RBLX,False,bull,C,120.0,2021-12-31,False,1,2021-12-22 09:57:43,2021-12-22 13:15:20,197.6,1.05,0.39,-66.0,LOSS,closed,1
2021-12-22,TSM211223C00120000,TSM,False,bull,C,120.0,2021-12-23,False,3,2021-12-22 09:58:33,2021-12-22 10:18:26,19.9,0.39,0.53,42.0,WIN,closed,1
2021-12-22,QQQ211222P00391000,QQQ,False,bear,P,391.0,2021-12-22,True,1,2021-12-22 11:25:01,2021-12-22 13:15:31,110.5,0.43,0.3,-13.0,LOSS,closed,1
2021-12-23,TSLA211223P01000000,TSLA,False,bear,P,1000.0,2021-12-23,True,2,2021-12-23 11:08:32,2021-12-23 11:31:39,23.1,0.395,0.24,-31.0,LOSS,closed,2
2021-12-23,GOOG211223C02970000,GOOG,False,bull,C,2970.0,2021-12-23,True,1,2021-12-23 11:12:39,2021-12-23 11:14:48,2.1,4.11,5.36,125.0,WIN,closed,1
2021-12-23,FB211223C00340000,FB,False,bull,C,340.0,2021-12-23,True,2,2021-12-23 11:30:26,2021-12-23 16:00:00,269.6,0.11,0.0,-22.0,LOSS,expired_worthless,1
2021-12-23,AAPL211223C00177500,AAPL,False,bull,C,177.5,2021-12-23,True,10,2021-12-23 11:35:05,2021-12-23 11:39:48,4.7,0.16,0.15,-10.0,LOSS,closed,1
2021-12-23,CVS211223P00101000,CVS,False,bear,P,101.0,2021-12-23,True,4,2021-12-23 11:37:54,2021-12-23 11:42:34,4.7,0.17,0.13,-16.0,LOSS,closed,1
2021-12-23,AAPL211223C00177500,AAPL,False,bull,C,177.5,2021-12-23,True,2,2021-12-23 11:45:32,2021-12-23 13:22:41,97.2,0.16,0.06,-20.0,LOSS,closed,1
2021-12-23,TSLA211223C01070000,TSLA,False,bull,C,1070.0,2021-12-23,True,1,2021-12-23 11:48:55,2021-12-23 12:19:00,30.1,2.79,5.79,300.0,WIN,closed,1
2021-12-23,TSLA211223C01105000,TSLA,False,bull,C,1105.0,2021-12-23,True,1,2021-12-23 13:23:51,2021-12-23 16:00:00,156.2,0.61,0.0,-61.0,LOSS,expired_worthless,1
2021-12-27,NVDA211231C00315000,NVDA,False,bull,C,315.0,2021-12-31,False,1,2021-12-27 09:32:08,2021-12-27 11:07:07,95.0,1.78,3.32,154.0,WIN,closed,1
2021-12-27,FB211231C00350000,FB,False,bull,C,350.0,2021-12-31,False,1,2021-12-27 09:35:13,2021-12-27 10:11:05,35.9,2.05,2.32,27.0,WIN,closed,1
2021-12-27,COIN211231C00300000,COIN,False,bull,C,300.0,2021-12-31,False,1,2021-12-27 09:35:30,2021-12-27 09:50:31,15.0,2.2,1.6,-60.0,LOSS,closed,1
2021-12-27,AAPL211231C00182500,AAPL,False,bull,C,182.5,2021-12-31,False,1,2021-12-27 09:44:01,2021-12-28 11:27:05,1543.1,0.85,0.92,7.0,WIN,closed,1
2021-12-27,GOOGL211231C03050000,GOOGL,False,bull,C,3050.0,2021-12-31,False,1,2021-12-27 09:46:51,2021-12-28 09:48:38,1441.8,2.8,0.95,-185.0,LOSS,closed,1
2021-12-27,TSLA211231C01300000,TSLA,False,bull,C,1300.0,2021-12-31,False,1,2021-12-27 10:05:07,2021-12-27 14:52:03,286.9,2.32,1.1,-122.0,LOSS,closed,1
2021-12-27,MSFT211231C00345000,MSFT,False,bull,C,345.0,2021-12-31,False,1,2021-12-27 10:28:25,2021-12-27 10:31:16,2.9,1.19,1.23,4.0,WIN,closed,1
2021-12-27,AMD211231C00162500,AMD,False,bull,C,162.5,2021-12-31,False,1,2021-12-27 10:47:05,2021-12-28 11:41:14,1494.2,0.62,0.37,-25.0,LOSS,closed,1
2021-12-28,TSLA211231C01300000,TSLA,False,bull,C,1300.0,2021-12-31,False,1,2021-12-28 09:39:55,2021-12-29 09:55:36,1455.7,0.84,0.36,-48.0,LOSS,closed,1
2021-12-28,ROKU211231C00260000,ROKU,False,bull,C,260.0,2021-12-31,False,1,2021-12-28 09:50:48,2021-12-28 10:46:09,55.4,1.29,0.84,-45.0,LOSS,closed,1
2021-12-28,NFLX211231C00630000,NFLX,False,bull,C,630.0,2021-12-31,False,1,2021-12-28 10:14:31,2021-12-28 10:40:52,26.4,2.83,2.04,-79.0,LOSS,closed,1
2021-12-28,NVDA211231C00320000,NVDA,False,bull,C,320.0,2021-12-31,False,2,2021-12-28 10:17:24,2021-12-29 09:43:57,1406.5,1.5,0.48,-204.0,LOSS,closed,1
2021-12-28,QQQ211229C00406000,QQQ,False,bull,C,406.0,2021-12-29,False,2,2021-12-28 11:58:00,2021-12-28 12:38:21,40.4,0.62,0.35,-54.0,LOSS,closed,1
2021-12-28,NVDA211231C00330000,NVDA,False,bull,C,330.0,2021-12-31,True,1,2021-12-28 13:33:09,2021-12-31 10:36:12,4143.1,0.31,0.01,-30.0,LOSS,closed,1
2021-12-29,HD211231C00415000,HD,False,bull,C,415.0,2021-12-31,False,2,2021-12-29 09:47:13,2021-12-29 09:53:32,6.3,0.74,0.98,48.0,WIN,closed,1
2021-12-29,TSLA211231P01020000,TSLA,False,bear,P,1020.0,2021-12-31,False,1,2021-12-29 10:01:55,2021-12-29 10:56:30,54.6,4.3,2.88,-142.0,LOSS,closed,1
2021-12-30,TSLA211231C01125000,TSLA,False,bull,C,1125.0,2021-12-31,True,1,2021-12-30 09:36:34,2021-12-31 09:49:54,1453.3,2.75,0.38,-237.0,LOSS,closed,1
2021-12-30,LCID211231C00040000,LCID,False,bull,C,40.0,2021-12-31,False,2,2021-12-30 10:26:22,2021-12-30 11:32:15,65.9,0.23,0.65,84.0,WIN,closed,1
2021-12-30,AMD211231C00149000,AMD,False,bull,C,149.0,2021-12-31,False,1,2021-12-30 10:32:15,2021-12-30 10:57:03,24.8,1.64,1.29,-35.0,LOSS,closed,1
2021-12-30,TSLA211231P01030000,TSLA,False,bear,P,1030.0,2021-12-31,True,1,2021-12-30 15:55:03,2021-12-31 09:37:47,1062.7,1.4,0.62,-78.0,LOSS,closed,1
2021-12-31,FB211231P00340000,FB,False,bear,P,340.0,2021-12-31,True,1,2021-12-31 09:31:18,2021-12-31 09:44:08,12.8,0.66,1.01,35.0,WIN,closed,1
2021-12-31,ROKU211231C00245000,ROKU,False,bull,C,245.0,2021-12-31,True,1,2021-12-31 09:34:07,2021-12-31 10:04:22,30.2,1.36,0.33,-103.0,LOSS,closed,1
2021-12-31,TGT211231P00227500,TGT,False,bear,P,227.5,2021-12-31,True,4,2021-12-31 10:23:19,2021-12-31 10:26:59,3.7,0.11,0.06,-20.0,LOSS,closed,1
2021-12-31,NVDA211231P00287500,NVDA,False,bear,P,287.5,2021-12-31,True,1,2021-12-31 10:50:57,2021-12-31 16:00:00,309.1,0.13,0.0,-13.0,LOSS,expired_worthless,1
2022-01-03,AAPL220107C00185000,AAPL,False,bull,C,185.0,2022-01-07,False,3,2022-01-03 09:39:37,2022-01-03 09:48:30,8.9,0.56,0.43,-39.0,LOSS,closed,1
2022-01-03,TSM220107C00132000,TSM,False,bull,C,132.0,2022-01-07,False,1,2022-01-03 10:37:17,2022-01-03 11:10:43,33.4,0.92,0.7,-22.0,LOSS,closed,1
2022-01-04,NVDA220107C00320000,NVDA,False,bull,C,320.0,2022-01-07,False,1,2022-01-04 09:35:05,2022-01-04 10:55:59,80.9,1.19,0.35,-84.0,LOSS,closed,1
2022-01-04,BA220107C00217500,BA,False,bull,C,217.5,2022-01-07,False,1,2022-01-04 09:40:49,2022-01-04 10:24:48,44.0,0.77,1.0,23.0,WIN,closed,1
2022-01-05,AAPL220107C00182500,AAPL,False,bull,C,182.5,2022-01-07,False,1,2022-01-05 09:31:52,2022-01-05 09:35:16,3.4,0.64,0.44,-20.0,LOSS,closed,1
2022-01-05,XOM220107C00067000,XOM,False,bull,C,67.0,2022-01-07,False,1,2022-01-05 09:33:32,2022-01-05 09:46:50,13.3,0.48,0.48,0.0,LOSS,closed,1
2022-01-05,NIO220107P00029000,NIO,False,bear,P,29.0,2022-01-07,False,1,2022-01-05 09:35:34,2022-01-05 09:44:27,8.9,0.22,0.14,-8.0,LOSS,closed,1
2022-01-06,NIO220107C00030000,NIO,False,bull,C,30.0,2022-01-07,False,3,2022-01-06 10:27:42,2022-01-06 11:18:46,51.1,0.33,0.6,81.0,WIN,closed,1
2022-01-06,SPY220107C00478000,SPY,True,bull,C,478.0,2022-01-07,False,1,2022-01-06 11:20:21,2022-01-06 13:26:47,126.4,0.1,0.05,-5.0,LOSS,closed,1
2022-01-07,DIS220107C00160000,DIS,False,bull,C,160.0,2022-01-07,True,2,2022-01-07 09:43:00,2022-01-07 10:01:57,18.9,0.19,0.06,-26.0,LOSS,closed,1
2022-01-07,QQQ220107P00377000,QQQ,False,bear,P,377.0,2022-01-07,True,2,2022-01-07 12:07:00,2022-01-07 15:08:54,181.9,0.28,0.03,-50.0,LOSS,closed,1
2022-01-07,BYND220114C00077000,BYND,False,bull,C,77.0,2022-01-14,False,1,2022-01-07 15:49:01,2022-01-10 09:37:42,3948.7,0.85,0.47,-38.0,LOSS,closed,1
2022-01-10,NIO220114P00027000,NIO,False,bear,P,27.0,2022-01-14,False,1,2022-01-10 10:11:29,2022-01-10 10:52:19,40.8,0.62,0.71,9.0,WIN,closed,1
2022-01-10,SPCE220114P00012000,SPCE,False,bear,P,12.0,2022-01-14,False,2,2022-01-10 10:31:35,2022-01-10 10:42:16,10.7,0.47,0.54,14.0,WIN,closed,1
2022-01-10,SPY220110C00460000,SPY,True,bull,C,460.0,2022-01-10,True,4,2022-01-10 10:59:09,2022-01-10 11:18:12,19.1,0.63,0.99,144.0,WIN,closed,1
2022-01-10,MRNA220114P00200000,MRNA,False,bear,P,200.0,2022-01-14,False,1,2022-01-10 11:25:56,2022-01-10 13:54:23,148.4,0.8,0.84,4.0,WIN,closed,1
2022-01-10,QQQ220110P00368000,QQQ,False,bear,P,368.0,2022-01-10,True,1,2022-01-10 11:50:28,2022-01-10 12:22:50,32.4,0.32,0.41,9.0,WIN,closed,1
2022-01-11,RBLX220114C00090000,RBLX,False,bull,C,90.0,2022-01-14,False,1,2022-01-11 09:53:40,2022-01-11 10:42:43,49.0,2.3,1.71,-59.0,LOSS,closed,1
2022-01-11,CVS220114C00107000,CVS,False,bull,C,107.0,2022-01-14,False,4,2022-01-11 10:02:55,2022-01-11 10:18:53,16.0,0.54,0.46,-32.0,LOSS,closed,1
2022-01-11,F220114C00024000,F,False,bull,C,24.0,2022-01-14,False,4,2022-01-11 10:07:24,2022-01-11 12:29:31,142.1,0.28,0.43,60.0,WIN,closed,1
2022-01-11,SPY220112C00470000,SPY,True,bull,C,470.0,2022-01-12,False,2,2022-01-11 10:13:13,2022-01-11 10:17:33,4.3,0.59,0.5,-18.0,LOSS,closed,1
2022-01-11,IBM220114P00126000,IBM,False,bear,P,126.0,2022-01-14,False,1,2022-01-11 10:16:54,2022-01-11 10:29:00,12.1,0.5,0.41,-9.0,LOSS,closed,1
2022-01-12,F220114C00025000,F,False,bull,C,25.0,2022-01-14,False,10,2022-01-12 09:33:00,2022-01-12 09:44:44,11.7,0.3,0.23,-70.0,LOSS,closed,1
2022-01-12,NVDA220114C00290000,NVDA,False,bull,C,290.0,2022-01-14,False,1,2022-01-12 09:53:40,2022-01-12 09:55:15,1.6,1.78,1.57,-21.0,LOSS,closed,1
2022-01-12,SPY220112C00474000,SPY,True,bull,C,474.0,2022-01-12,True,3,2022-01-12 10:13:00,2022-01-12 10:29:35,16.6,0.66,0.46,-60.0,LOSS,closed,1
2022-01-13,QCOM220114C00195000,QCOM,False,bull,C,195.0,2022-01-14,False,2,2022-01-13 09:56:39,2022-01-13 10:13:48,17.1,0.59,0.42,-34.0,LOSS,closed,1
2022-01-13,WDC220114C00068000,WDC,False,bull,C,68.0,2022-01-14,False,4,2022-01-13 10:25:18,2022-01-13 10:29:19,4.0,0.31,0.23,-32.0,LOSS,closed,1
2022-01-13,SPY220114C00472000,SPY,True,bull,C,472.0,2022-01-14,False,1,2022-01-13 11:40:44,2022-01-13 12:04:18,23.6,1.45,0.99,-46.0,LOSS,closed,1
2022-01-13,QQQ220114P00380000,QQQ,False,bear,P,380.0,2022-01-14,False,1,2022-01-13 12:03:58,2022-01-13 12:27:59,24.0,0.8,1.99,119.0,WIN,closed,1
2022-01-13,SPY220114P00463000,SPY,True,bear,P,463.0,2022-01-14,False,1,2022-01-13 14:59:28,2022-01-13 15:50:13,50.8,0.62,1.54,92.0,WIN,closed,1
2022-01-14,SPY220114C00467000,SPY,True,bull,C,467.0,2022-01-14,True,10,2022-01-14 09:38:59,2022-01-14 09:56:06,17.1,0.31,0.55,240.0,WIN,closed,1
2022-01-14,WYNN220114C00093000,WYNN,False,bull,C,93.0,2022-01-14,True,2,2022-01-14 09:41:47,2022-01-14 09:55:40,13.9,0.3,0.31,2.0,WIN,closed,1
2022-01-14,SPY220114C00469000,SPY,True,bull,C,469.0,2022-01-14,True,10,2022-01-14 09:52:25,2022-01-14 10:38:14,45.8,0.15,0.05,-100.0,LOSS,closed,1
2022-01-14,TSLA220114C01070000,TSLA,False,bull,C,1070.0,2022-01-14,True,1,2022-01-14 10:10:13,2022-01-14 11:09:58,59.8,1.06,0.42,-64.0,LOSS,closed,1
2022-01-14,SPY220121C00480000,SPY,True,bull,C,480.0,2022-01-21,False,1,2022-01-14 12:24:28,2022-01-14 13:21:53,57.4,0.09,0.08,-1.0,LOSS,closed,1
