timestamp_et,spy_close,vix,ribbon_stack,ribbon_spread_cents,htf_15m_stack,bear_score,blockers,triggers_fired,rejection_level,passed
2026-05-19T15:40:00-04:00,733.86,18.1200008392334,MIXED,27.48765993297866,,7,5|6|8,level_rejection,734.13,False
2026-05-19T15:45:00-04:00,733.8,18.09000015258789,MIXED,29.882810759124823,,6,5|6|8|10,,,False
2026-05-20T09:35:00-04:00,734.89,18.010000228881836,BEAR,29.91133117661775,,7,1|6|8,level_rejection|confluence|trendline_rejection,735.0,False
2026-05-20T09:40:00-04:00,735.98,17.8799991607666,BEAR,14.384040794379871,,6,1|6|8|9,level_rejection,736.1,False
2026-05-20T09:45:00-04:00,736.023,17.90999984741211,MIXED,5.943655681744531,,6,1|5|6|8,level_rejection|trendline_rejection,736.75,False
2026-05-20T09:50:00-04:00,735.99,17.889999389648438,MIXED,9.95356411914372,,5,1|5|6|8|9,level_rejection|trendline_rejection,736.5,False
2026-05-20T09:55:00-04:00,736.13,17.829999923706055,BULL,19.58326388016758,,4,1|5|6|8|9|10,,,False
2026-05-20T10:00:00-04:00,735.17,17.93000030517578,BULL,17.96368398463528,,7,5|6|9,level_rejection|sequence_rejection,736.1,False
2026-05-20T10:05:00-04:00,734.745,17.969999313354492,BULL,12.190655126016736,,6,5|6|8|9,level_rejection|confluence,735.0,False
2026-05-20T10:10:00-04:00,735.3,17.940000534057617,BULL,13.036499299823845,,5,5|6|7|8|9,level_rejection,735.7,False
2026-05-20T10:15:00-04:00,737.32,17.700000762939453,BULL,34.26814670044678,,6,5|7|8|9,level_rejection|confluence,737.72,False
2026-05-20T10:20:00-04:00,736.87,17.75,BULL,46.932252454303125,,8,5|8,level_rejection|confluence,737.72,False
2026-05-20T10:25:00-04:00,737.89,17.670000076293945,BULL,67.47864696648094,,6,5|8|9|10,,,False
2026-05-20T10:30:00-04:00,738.19,17.6299991607666,BULL,87.03878095628852,,5,5|7|8|9|10,,,False
2026-05-20T10:35:00-04:00,737.94,17.700000762939453,BULL,100.0617553679831,,7,5|9|10,,,False
2026-05-20T10:40:00-04:00,738.3,17.729999542236328,BULL,113.85870951772858,,6,5|8|9|10,,,False
2026-05-20T10:45:00-04:00,738.01,17.81999969482422,BULL,121.5788950897263,,7,5|9|10,,,False
2026-05-20T10:50:00-04:00,738.72,17.770000457763672,BULL,134.46208617172033,,6,5|8|9|10,,,False
2026-05-20T10:55:00-04:00,739.2,17.729999542236328,BULL,149.16802119440717,,5,5|7|8|9|10,,,False
2026-05-20T11:00:00-04:00,738.82,17.799999237060547,BULL,156.51127960259146,,7,5|9|10,,,False
2026-05-20T11:05:00-04:00,738.83,17.829999923706055,BULL,161.73803269853124,,6,5|8|9|10,,,False
2026-05-20T11:10:00-04:00,738.8,17.84000015258789,BULL,164.7860452572786,,6,5|8|9|10,,,False
